"","Source","Ligand","Receptor","Target","Weight"
"13914","S:DC","TNF","TNFRSF1B","T:T_Cells",1.740137001
"21910","S:DC","TNFSF12","TNFRSF25","T:T_Cells",1.5328450149
"5167","S:DC","SELPLG","SELL","T:T_Cells",1.7634265797
"7156","S:DC","IL18","IL18R1","T:T_Cells",1.9545466065
"8147","S:DC","IL18","CD48","T:T_Cells",2.8296093065
"9108","S:DC","IL10","IL10RA","T:T_Cells",2.6976878715
"10107","S:DC","ICAM1","IL2RG","T:T_Cells",2.4080322785
"13106","S:DC","GNAI2","F2R","T:T_Cells",1.5841618266
"15512","S:DC","EBI3","IL27RA","T:T_Cells",1.8128759369
"16610","S:DC","CXCL12","CXCR4","T:T_Cells",2.4519427519
"21106","S:DC","HBEGF","CD44","T:T_Cells",2.4074024581
"2647","S:DC","CCL13","CXCR3","T:T_Cells",3.9118181311
"31119","S:DC","ICAM1","ITGB2","T:T_Cells",2.0931361785
"3328","S:DC","ICAM3","ITGB2","T:T_Cells",1.5650741826
"3447","S:DC","PLAU","ITGB2","T:T_Cells",2.3810804147
"3537","S:DC","SELPLG","ITGB2","T:T_Cells",2.1143282797
"3837","S:DC","B2M","HLA-F","T:T_Cells",1.7801865671
"3947","S:DC","CALR","HLA-F","T:T_Cells",1.9169444405
"4057","S:DC","B2M","CD3G","T:T_Cells",3.0409951671
"4147","S:DC","HLA-A","CD3G","T:T_Cells",1.996639195
"4257","S:DC","HLA-B","CD3G","T:T_Cells",2.9377186141
"4337","S:DC","HLA-C","CD3G","T:T_Cells",2.594649586
"4457","S:DC","B2M","CD3D","T:T_Cells",4.1197401671
"4537","S:DC","HLA-A","CD3D","T:T_Cells",3.075384195
"46112","S:DC","HLA-B","CD3D","T:T_Cells",4.0164636141
"4737","S:DC","HLA-C","CD3D","T:T_Cells",3.673394586
"48111","S:DC","B2M","CD247","T:T_Cells",2.4907911671
"4946","S:DC","APOE","SORL1","T:T_Cells",1.7776514857
"5446","S:DC","CD14","ITGB1","T:T_Cells",2.0802805095
"5746","S:DC","F13A1","ITGB1","T:T_Cells",2.7228326064
"14015","S:DC","TNF","TNFRSF1B","T:NK",1.877263201
"5177","S:DC","SELPLG","SELL","T:NK",2.1879416797
"7166","S:DC","IL18","IL18RAP","T:NK",2.0386206065
"8157","S:DC","IL18","IL18R1","T:NK",2.0481093065
"9147","S:DC","IL18","CD48","T:NK",2.5511933065
"101113","S:DC","IL10","IL10RB","T:NK",1.6494301615
"11157","S:DC","IL10","IL10RA","T:NK",2.1306788715
"12107","S:DC","ICAM1","ITGAL","T:NK",1.9841055785
"15614","S:DC","LYZ","ITGAL","T:NK",3.4114699306
"16710","S:DC","ICAM1","IL2RG","T:NK",2.6277582785
"1769","S:DC","HLA-E","KLRC2","T:NK",1.5411726387
"18414","S:DC","HLA-C","KIR2DL3","T:NK",1.750464886
"211111","S:DC","GNAS","PTGDR","T:NK",2.1270643959
"2266","S:DC","GNAI2","F2R","T:NK",1.6989085266
"2455","S:DC","EBI3","IL27RA","T:NK",2.0484618369
"2875","S:DC","HBEGF","CD44","T:NK",2.4969167581
"3647","S:DC","ICAM1","ITGB2","T:NK",3.1684602785
"3747","S:DC","ICAM2","ITGB2","T:NK",2.4693876337
"3846","S:DC","ICAM3","ITGB2","T:NK",2.6403982826
"3957","S:DC","PLAU","ITGB2","T:NK",3.4564045147
"4066","S:DC","SELPLG","ITGB2","T:NK",3.1896523797
"4347","S:DC","B2M","KLRD1","T:NK",4.2129301671
"4466","S:DC","HLA-B","KLRD1","T:NK",4.0156536141
"4545","S:DC","HLA-E","KLRD1","T:NK",3.7231972387
"4628","S:DC","B2M","KLRC1","T:NK",3.1604221671
"4747","S:DC","HLA-E","KLRC1","T:NK",2.6976892387
"4828","S:DC","B2M","HLA-F","T:NK",1.8316213671
"4956","S:DC","CALR","HLA-F","T:NK",1.9683792405
"5035","S:DC","B2M","CD3D","T:NK",1.7613470671
"5247","S:DC","HLA-B","CD3D","T:NK",1.6580705141
"5456","S:DC","B2M","CD247","T:NK",3.9419201671
"5545","S:DC","APOE","SORL1","T:NK",1.9350808857
"5756","S:DC","ADAM28","ITGA4","T:NK",1.9549841316
"5846","S:DC","CD14","ITGA4","T:NK",3.2938201095
"5947","S:DC","F13A1","ITGA4","T:NK",3.9403722064
"6765","S:DC","CD14","ITGB1","T:NK",2.6439744095
"7036","S:DC","F13A1","ITGB1","T:NK",3.2865265064
"2208","S:DC","TNFSF13B","TNFRSF17","T:GMP",2.1228636988
"3206","S:DC","TNFSF13B","TNFRSF13C","T:GMP",2.0475260988
"8167","S:DC","SELPLG","SELL","T:GMP",2.2173915797
"10129","S:DC","PLAU","ST14","T:GMP",1.5046005147
"13126","S:DC","LY86","CD180","T:GMP",2.0185245411
"1489","S:DC","IL1B","IL1R2","T:GMP",2.6398311197
"16810","S:DC","IL10","IL10RB","T:GMP",2.9854478715
"18510","S:DC","ICAM1","IL2RG","T:GMP",1.6964367785
"2278","S:DC","HBEGF","CD9","T:GMP",1.6483814581
"2339","S:DC","HBEGF","CD82","T:GMP",3.2147186581
"3336","S:DC","HBEGF","CD44","T:GMP",3.1631116581
"3456","S:DC","PKM","CD44","T:GMP",1.7000822704
"3546","S:DC","SPP1","CD44","T:GMP",2.0922351781
"3966","S:DC","CCL13","CXCR3","T:GMP",5.1169362311
"4075","S:DC","CXCL12","CXCR3","T:GMP",1.5481417519
"4157","S:DC","CCL13","CCR2","T:GMP",3.7773074311
"4357","S:DC","CCL8","CCR2","T:GMP",2.1631597507
"5554","S:DC","ICAM1","ITGAM","T:GMP",2.1828849785
"5765","S:DC","PLAU","ITGAM","T:GMP",2.4888292147
"5855","S:DC","SELPLG","ITGAM","T:GMP",2.2220770797
"6256","S:DC","B2M","HFE","T:GMP",1.7229067671
"7246","S:DC","APOE","SORL1","T:GMP",1.8234824857
"7427","S:DC","APOE","SCARB1","T:GMP",1.6208487857
"7645","S:DC","APOE","LRP5","T:GMP",1.5840696857
"78112","S:DC","ADAM28","ITGA4","T:GMP",2.7640689316
"7928","S:DC","CD14","ITGA4","T:GMP",4.1029049095
"8045","S:DC","F13A1","ITGA4","T:GMP",4.7494570064
"8245","S:DC","SPP1","ITGA4","T:GMP",1.8818321781
"8328","S:DC","THBS1","ITGA4","T:GMP",1.8449054362
"8835","S:DC","CD14","ITGB1","T:GMP",1.8081099095
"9157","S:DC","F13A1","ITGB1","T:GMP",2.4506620064
"14910","S:DC","TNFSF13B","TNFRSF17","T:B_Cells",2.4742975988
"2287","S:DC","TNFSF13B","TNFRSF13C","T:B_Cells",3.1667888988
"3257","S:DC","TNFSF13B","TNFRSF13B","T:B_Cells",2.9986768988
"6157","S:DC","SELPLG","SELL","T:B_Cells",1.9807921797
"8176","S:DC","PLAU","ST14","T:B_Cells",1.5237177147
"9166","S:DC","LY86","CD180","T:B_Cells",1.9317805411
"10137","S:DC","IL18","CD48","T:B_Cells",1.9957070065
"12129","S:DC","IL10","IL10RA","T:B_Cells",1.9408196715
"1959","S:DC","HBEGF","CD82","T:B_Cells",2.5964002581
"2297","S:DC","FN1","CD79A","T:B_Cells",2.1803040969
"2348","S:DC","EBI3","IL27RA","T:B_Cells",1.6861368369
"2937","S:DC","HBEGF","CD44","T:B_Cells",1.5809354581
"5187","S:DC","F13A1","ITGB1","T:B_Cells",1.9818170064
"2306","S:DC","TNFSF13B","TNFRSF17","T:PreB_CD34-",2.4818371988
"3266","S:DC","TNFSF13B","TNFRSF13C","T:PreB_CD34-",1.7447883288
"41010","S:DC","TNFSF13B","TNFRSF13B","T:PreB_CD34-",1.9337752988
"9176","S:DC","SELPLG","SELL","T:PreB_CD34-",1.9829611797
"11167","S:DC","PLAU","ST14","T:PreB_CD34-",1.7443660147
"1779","S:DC","IL10","IL10RA","T:PreB_CD34-",1.6554135415
"1967","S:DC","HMGB1","SDC1","T:PreB_CD34-",1.5961251072
"2465","S:DC","HBEGF","CD82","T:PreB_CD34-",1.5307417581
"3464","S:DC","IL16","CD4","T:PreB_CD34-",1.6772139692
"4267","S:DC","CCL13","CXCR3","T:PreB_CD34-",5.0633582311
"4474","S:DC","CCL13","CCR2","T:PreB_CD34-",3.5073248411
"4636","S:DC","CCL8","CCR2","T:PreB_CD34-",1.8931771607
"5773","S:DC","C1QA","CD93","T:PreB_CD34-",3.3275993682
"6546","S:DC","B2M","HFE","T:PreB_CD34-",1.5035370671
"8744","S:DC","F13A1","ITGB1","T:PreB_CD34-",1.6579060064
"5197","S:DC","PLAU","ST14","T:CMP",1.6873555147
"6167","S:DC","IL1B","ADRB2","T:CMP",3.0508572197
"7176","S:DC","IL18","CD48","T:CMP",1.5721718065
"8186","S:DC","IL10","IL10RB","T:CMP",2.2654388715
"9185","S:DC","HLA-B","CANX","T:CMP",1.5919826141
"11175","S:DC","HBEGF","CD9","T:CMP",3.1336716581
"12136","S:DC","HBEGF","CD82","T:CMP",3.8518706581
"14105","S:DC","PLAU","PLAUR","T:CMP",2.3723804147
"1789","S:DC","HBEGF","CD44","T:CMP",3.0930786581
"18614","S:DC","PKM","CD44","T:CMP",1.6300492704
"1979","S:DC","SPP1","CD44","T:CMP",2.0222021781
"4167","S:DC","F13A1","ITGB1","T:CMP",1.9527330064
"2160","S:Neurons","SEMA3C","PLXND1","T:Mono",1.6916975006
"4139","S:Neurons","RARRES2","CCRL2","T:Mono",2.9956979166
"5138","S:Neurons","NCAM1","PTPRA","T:Mono",2.5010050488
"6138","S:Neurons","LRPAP1","SORL1","T:Mono",1.7340280126
"1380","S:Neurons","GNAI2","C5AR1","T:Mono",2.022851559
"1770","S:Neurons","FN1","PLAUR","T:Mono",2.093440233
"2050","S:Neurons","MDK","ITGA4","T:Mono",3.199815019
"2170","S:Neurons","SPP1","ITGA4","T:Mono",4.2561800284
"2630","S:Neurons","CSF1","CSF1R","T:Mono",3.2966910536
"2730","S:Neurons","IL34","CSF1R","T:Mono",4.0842507061
"2830","S:Neurons","COL4A1","CD47","T:Mono",1.7157695539
"3430","S:Neurons","COL1A2","CD44","T:Mono",1.9280477184
"3630","S:Neurons","HBEGF","CD44","T:Mono",1.9602181435
"3830","S:Neurons","SPP1","CD44","T:Mono",4.4798352284
"3930","S:Neurons","VIM","CD44","T:Mono",2.3779530774
"4140","S:Neurons","COL1A2","CD93","T:Mono",1.7233733184
"4230","S:Neurons","COL4A1","CD93","T:Mono",1.9938496839
"4330","S:Neurons","COL4A2","CD93","T:Mono",1.8082768373
"4829","S:Neurons","CYR61","ITGB2","T:Mono",1.9851628995
"4930","S:Neurons","PLAT","ITGB2","T:Mono",3.5136908885
"5530","S:Neurons","PLAT","ITGAM","T:Mono",2.3852782885
"6139","S:Neurons","B2M","LILRB2","T:Mono",1.5978636086
"6230","S:Neurons","HLA-A","LILRB2","T:Mono",1.6088534822
"7428","S:Neurons","APP","TNFRSF21","T:Mono",2.4327993622
"7528","S:Neurons","APP","NCSTN","T:Mono",2.2508153362
"7629","S:Neurons","ANXA1","FPR3","T:Mono",2.8998226424
"7729","S:Neurons","ANXA1","FPR2","T:Mono",2.6926957424
"7828","S:Neurons","APP","FPR2","T:Mono",2.7777202622
"7929","S:Neurons","ANXA1","FPR1","T:Mono",4.2347630424
"8030","S:Neurons","GNAI2","FPR1","T:Mono",2.510187559
"9525","S:Neurons","MDK","ITGB1","T:Mono",1.678019319
"9626","S:Neurons","SPP1","ITGB1","T:Mono",2.7833843284
"10327","S:Neurons","APP","LRP1","T:Mono",1.9734144622
"10725","S:Neurons","LPL","LRP1","T:Mono",2.6366985029
"10920","S:Neurons","MDK","LRP1","T:Mono",2.283280219
"2249","S:Neurons","NCAM1","PTPRA","T:ProB_CD34+",2.5587355488
"3138","S:Neurons","LAMB2","RPSA","T:ProB_CD34+",2.0874570868
"4430","S:Neurons","HMGB1","SDC1","T:ProB_CD34+",1.7666727137
"5139","S:Neurons","HSPG2","SDC1","T:ProB_CD34+",2.4948080402
"6330","S:Neurons","LPL","SDC1","T:ProB_CD34+",3.4865594029
"7130","S:Neurons","MDK","SDC1","T:ProB_CD34+",3.290141119
"11109","S:Neurons","HBEGF","CD82","T:ProB_CD34+",2.2475060435
"12100","S:Neurons","FN1","CD79A","T:ProB_CD34+",1.968807233
"20120","S:Neurons","SPP1","CD44","T:ProB_CD34+",3.8011597284
"21125","S:Neurons","VIM","CD44","T:ProB_CD34+",1.6992775774
"26113","S:Neurons","CALR","HLA-F","T:ProB_CD34+",1.7189421087
"41120","S:Neurons","MDK","ITGB1","T:ProB_CD34+",1.664764319
"42116","S:Neurons","SPP1","ITGB1","T:ProB_CD34+",2.7701293284
"2438","S:Neurons","SEMA3C","PLXND1","T:Mø",2.2032089806
"3230","S:Neurons","SEMA3C","NRP2","T:Mø",1.8144053806
"5230","S:Neurons","RARRES2","CMKLR1","T:Mø",2.8892823166
"6430","S:Neurons","NCAM1","PTPRA","T:Mø",2.4739802488
"7138","S:Neurons","MDK","SDC3","T:Mø",3.327773719
"13127","S:Neurons","HBEGF","CD9","T:Mø",1.5633150435
"1460","S:Neurons","GNAI2","C5AR1","T:Mø",2.165347559
"22120","S:Neurons","MDK","ITGA4","T:Mø",3.050903519
"2340","S:Neurons","SPP1","ITGA4","T:Mø",4.1072685284
"26210","S:Neurons","SEMA3C","NRP1","T:Mø",1.7504246806
"2938","S:Neurons","CSF1","CSF1R","T:Mø",3.4312810536
"3029","S:Neurons","IL34","CSF1R","T:Mø",4.2188407061
"3139","S:Neurons","COL4A1","CD47","T:Mø",1.5833013539
"3730","S:Neurons","COL1A2","CD44","T:Mø",1.7049649184
"39116","S:Neurons","HBEGF","CD44","T:Mø",1.7371353435
"41212","S:Neurons","SPP1","CD44","T:Mø",4.2567524284
"42211","S:Neurons","VIM","CD44","T:Mø",2.1548702774
"44114","S:Neurons","COL1A2","CD93","T:Mø",1.9491237184
"4530","S:Neurons","COL4A1","CD93","T:Mø",2.2196000839
"4629","S:Neurons","COL4A2","CD93","T:Mø",2.0340272373
"5029","S:Neurons","CYR61","ITGB2","T:Mø",1.6192318995
"51119","S:Neurons","PLAT","ITGB2","T:Mø",3.1477598885
"5729","S:Neurons","PLAT","ITGAM","T:Mø",2.2835804885
"5930","S:Neurons","GPC3","CD81","T:Mø",1.6613982719
"62116","S:Neurons","B2M","TFRC","T:Mø",1.5099791086
"7330","S:Neurons","APP","TNFRSF21","T:Mø",2.5438119622
"74112","S:Neurons","APP","NCSTN","T:Mø",2.3239881322
"75112","S:Neurons","ANXA1","FPR3","T:Mø",3.4558340424
"76113","S:Neurons","ANXA1","FPR1","T:Mø",3.8963920424
"77113","S:Neurons","GNAI2","FPR1","T:Mø",2.171816559
"79112","S:Neurons","AZGP1","ITGAV","T:Mø",2.0514756807
"8329","S:Neurons","COL4A1","ITGAV","T:Mø",1.6935792039
"8729","S:Neurons","L1CAM","ITGAV","T:Mø",2.996616209
"8829","S:Neurons","LAMB1","ITGAV","T:Mø",1.9262578506
"9027","S:Neurons","SPP1","ITGAV","T:Mø",4.0188903484
"10525","S:Neurons","MDK","ITGB1","T:Mø",1.649935319
"10620","S:Neurons","SPP1","ITGB1","T:Mø",2.7553003284
"11327","S:Neurons","APP","LRP1","T:Mø",2.3227292022
"11720","S:Neurons","LPL","LRP1","T:Mø",2.9860132429
"11917","S:Neurons","MDK","LRP1","T:Mø",2.632594959
"12019","S:Neurons","PLAT","LRP1","T:Mø",1.7131465285
"2530","S:Neurons","NCAM1","PTPRA","T:SC",3.1222884488
"41011","S:Neurons","PDAP1","PDGFRB","T:SC",1.5512643258
"5330","S:Neurons","MDK","SDC4","T:SC",3.509503619
"8109","S:Neurons","LRPAP1","LDLR","T:SC",1.5660978126
"10100","S:Neurons","LAMB1","ITGA7","T:SC",2.7488474306
"14126","S:Neurons","HBEGF","CD9","T:SC",2.0876073435
"1570","S:Neurons","HBEGF","CD82","T:SC",1.5569730325
"1670","S:Neurons","HBEGF","ERBB2","T:SC",1.9960066435
"1870","S:Neurons","L1CAM","ERBB2","T:SC",2.904349589
"24114","S:Neurons","SEMA3C","NRP1","T:SC",1.7788810806
"2638","S:Neurons","NCAM1","FGFR1","T:SC",3.0516828488
"29114","S:Neurons","COL4A1","CD47","T:SC",1.5015462839
"32116","S:Neurons","COL1A2","ITGA1","T:SC",1.8059839184
"3329","S:Neurons","COL4A1","ITGA1","T:SC",2.0374602839
"36113","S:Neurons","LAMB1","ITGA1","T:SC",2.2541389306
"38116","S:Neurons","COL1A1","CD36","T:SC",1.5031073537
"39211","S:Neurons","COL1A2","CD36","T:SC",2.1447065184
"4238","S:Neurons","COL1A2","CD44","T:SC",1.7991981184
"44211","S:Neurons","HBEGF","CD44","T:SC",1.8313685435
"46113","S:Neurons","SPP1","CD44","T:SC",4.3509856284
"4729","S:Neurons","VIM","CD44","T:SC",2.2491034774
"5630","S:Neurons","APP","NGFR","T:SC",2.9051201622
"57113","S:Neurons","RTN4","NGFR","T:SC",2.2499016857
"5830","S:Neurons","APP","NCSTN","T:SC",2.2614185072
"59114","S:Neurons","APP","GPC1","T:SC",2.6589144622
"61118","S:Neurons","SLIT2","GPC1","T:SC",1.9587058439
"62211","S:Neurons","APP","CAV1","T:SC",3.1797695622
"64113","S:Neurons","GNAI2","CAV1","T:SC",1.684169559
"6629","S:Neurons","ADAM15","ITGB1","T:SC",1.7114103384
"6728","S:Neurons","ADAM17","ITGB1","T:SC",1.983709995
"6829","S:Neurons","COL18A1","ITGB1","T:SC",1.5200138065
"6928","S:Neurons","COL1A1","ITGB1","T:SC",1.6522468537
"7030","S:Neurons","COL1A2","ITGB1","T:SC",2.2668460184
"71116","S:Neurons","COL4A1","ITGB1","T:SC",2.4803223839
"7230","S:Neurons","COL6A1","ITGB1","T:SC",1.8560769524
"76210","S:Neurons","HSPG2","ITGB1","T:SC",2.7039354402
"77210","S:Neurons","LAMA4","ITGB1","T:SC",1.5084406523
"78113","S:Neurons","LAMB1","ITGB1","T:SC",2.7090010306
"79210","S:Neurons","LGALS3BP","ITGB1","T:SC",2.7411637819
"80113","S:Neurons","MDK","ITGB1","T:SC",3.672268519
"8130","S:Neurons","SPP1","ITGB1","T:SC",4.7776335284
"83113","S:Neurons","TIMP2","ITGB1","T:SC",1.5207836244
"8427","S:Neurons","ADAM10","AXL","T:SC",2.0143979175
"8630","S:Neurons","PROS1","AXL","T:SC",1.8746150145
"88114","S:Neurons","APP","LRP1","T:SC",2.4541153622
"9228","S:Neurons","LPL","LRP1","T:SC",3.1173994029
"9427","S:Neurons","MDK","LRP1","T:SC",2.763981119
"95112","S:Neurons","PLAT","LRP1","T:SC",1.8445326885
"41310","S:Neurons","SERPING1","SELP","T:EC",1.6938499106
"5430","S:Neurons","SEMA3C","PLXND1","T:EC",2.1569978806
"61010","S:Neurons","SEMA3C","NRP2","T:EC",1.9301924806
"71010","S:Neurons","RARRES2","CCRL2","T:EC",3.0626172166
"8230","S:Neurons","NCAM1","PTPRA","T:EC",2.6854368488
"9100","S:Neurons","MDK","PTPRB","T:EC",3.092099719
"10130","S:Neurons","LPL","GPIHBP1","T:EC",3.5094669029
"12130","S:Neurons","LAMB1","ITGB4","T:EC",2.4033955306
"13220","S:Neurons","HMGB1","THBD","T:EC",2.7638589137
"16124","S:Neurons","HBEGF","CD9","T:EC",1.9151292435
"20216","S:Neurons","SLIT2","ROBO4","T:EC",2.6703899439
"23117","S:Neurons","SEMA3C","NRP1","T:EC",2.1730896806
"25114","S:Neurons","NCAM1","FGFR1","T:EC",2.5197442488
"27113","S:Neurons","EFEMP2","AQP1","T:EC",3.4511030704
"28114","S:Neurons","COL6A1","ITGA6","T:EC",1.9274290524
"30114","S:Neurons","LAMA4","ITGA6","T:EC",1.7707927523
"31120","S:Neurons","LAMB1","ITGA6","T:EC",2.8563531306
"32211","S:Neurons","MDK","ITGA6","T:EC",3.825620619
"3938","S:Neurons","COL1A1","CD93","T:EC",1.7199426537
"4038","S:Neurons","COL1A2","CD93","T:EC",2.3825418184
"4148","S:Neurons","COL4A1","CD93","T:EC",2.6530181839
"4248","S:Neurons","COL4A2","CD93","T:EC",2.4674453373
"4438","S:Neurons","TIMP3","KDR","T:EC",2.1771697647
"45114","S:Neurons","CALR","SCARF1","T:EC",1.9557891087
"51211","S:Neurons","CALR","HLA-F","T:EC",1.6861705087
"53114","S:Neurons","ARF1","INSR","T:EC",2.2062402408
"55117","S:Neurons","APP","NCSTN","T:EC",2.1615357122
"56115","S:Neurons","APP","CAV1","T:EC",2.6549803622
"6028","S:Neurons","ANGPTL4","TIE1","T:EC",5.0031636626
"61211","S:Neurons","ANGPTL1","TEK","T:EC",2.3350459176
"6238","S:Neurons","ADAM17","NOTCH1","T:EC",2.056968695
"64210","S:Neurons","COL18A1","ITGA5","T:EC",1.6932777065
"6530","S:Neurons","COL1A1","ITGA5","T:EC",1.7715107537
"69113","S:Neurons","L1CAM","ITGA5","T:EC",3.889623289
"70114","S:Neurons","SPP1","ITGA5","T:EC",4.8878974284
"84113","S:Neurons","LGALS3BP","ITGB1","T:EC",1.5294591819
"8530","S:Neurons","MDK","ITGB1","T:EC",2.460563919
"86113","S:Neurons","SPP1","ITGB1","T:EC",3.5659289284
"21012","S:Neurons","NCAM1","PTPRA","T:SMC",3.0338876488
"31010","S:Neurons","NCAM1","GFRA1","T:SMC",3.2869227488
"61310","S:Neurons","MDK","SDC4","T:SMC",3.138935119
"9130","S:Neurons","LAMB1","ITGA7","T:SMC",2.0047770306
"13319","S:Neurons","HBEGF","CD9","T:SMC",1.8043060185
"15126","S:Neurons","HBEGF","ERBB2","T:SMC",1.9125105435
"17125","S:Neurons","L1CAM","ERBB2","T:SMC",2.820853489
"25210","S:Neurons","SEMA3C","NRP1","T:SMC",1.9955984806
"27211","S:Neurons","NCAM1","FGFR1","T:SMC",3.4987091488
"3238","S:Neurons","COL4A1","CD47","T:SMC",1.7449643339
"3530","S:Neurons","COL1A2","ITGA1","T:SMC",1.5140367584
"36210","S:Neurons","COL4A1","ITGA1","T:SMC",1.7455131239
"3948","S:Neurons","LAMB1","ITGA1","T:SMC",1.9621917706
"4258","S:Neurons","COL1A2","CD36","T:SMC",1.9714013184
"47113","S:Neurons","HBEGF","CD44","T:SMC",1.5108757585
"49113","S:Neurons","SPP1","CD44","T:SMC",4.0304928434
"50112","S:Neurons","VIM","CD44","T:SMC",1.9286106924
"53210","S:Neurons","GPC3","CD81","T:SMC",1.6235777719
"59211","S:Neurons","APP","NGFR","T:SMC",2.8576917622
"60112","S:Neurons","RTN4","NGFR","T:SMC",2.2024732857
"6148","S:Neurons","APP","NCSTN","T:SMC",2.4242424622
"6248","S:Neurons","APP","GPC1","T:SMC",2.3899876522
"6438","S:Neurons","SLIT2","GPC1","T:SMC",1.6897790339
"65115","S:Neurons","APP","CAV1","T:SMC",2.0829621622
"6929","S:Neurons","ANXA1","EGFR","T:SMC",2.2971546424
"72114","S:Neurons","HBEGF","EGFR","T:SMC",2.0937928435
"73114","S:Neurons","HSP90AA1","EGFR","T:SMC",1.5119452147
"7429","S:Neurons","L1CAM","EGFR","T:SMC",2.988135789
"7636","S:Neurons","AZGP1","ITGAV","T:SMC",2.1746989607
"7936","S:Neurons","COL1A2","ITGAV","T:SMC",1.6053261184
"80210","S:Neurons","COL4A1","ITGAV","T:SMC",1.8168024839
"82113","S:Neurons","EDIL3","ITGAV","T:SMC",1.578945332
"8428","S:Neurons","L1CAM","ITGAV","T:SMC",3.119839489
"85113","S:Neurons","LAMB1","ITGAV","T:SMC",2.0494811306
"87114","S:Neurons","SPP1","ITGAV","T:SMC",4.1421136284
"94111","S:Neurons","L1CAM","ITGA5","T:SMC",2.960839817
"9526","S:Neurons","SPP1","ITGA5","T:SMC",3.9591139564
"9727","S:Neurons","ADAM17","ITGB1","T:SMC",1.588864695
"10027","S:Neurons","COL1A2","ITGB1","T:SMC",1.8720007184
"101114","S:Neurons","COL4A1","ITGB1","T:SMC",2.0854770839
"106111","S:Neurons","HSPG2","ITGB1","T:SMC",2.3090901402
"10820","S:Neurons","LAMB1","ITGB1","T:SMC",2.3141557306
"109110","S:Neurons","LGALS3BP","ITGB1","T:SMC",2.3463184819
"11026","S:Neurons","MDK","ITGB1","T:SMC",3.277423219
"11130","S:Neurons","SPP1","ITGB1","T:SMC",4.3827882284
"11426","S:Neurons","ADAM10","EPHA3","T:SMC",1.5626290175
"11526","S:Neurons","ADAM10","AXL","T:SMC",1.8364931175
"117111","S:Neurons","PROS1","AXL","T:SMC",1.6967102145
"11819","S:Neurons","A2M","LRP1","T:SMC",1.6708091792
"11918","S:Neurons","APP","LRP1","T:SMC",3.4109815622
"121113","S:Neurons","CALR","LRP1","T:SMC",2.2253477087
"12323","S:Neurons","LPL","LRP1","T:SMC",4.0742656029
"12419","S:Neurons","LRPAP1","LRP1","T:SMC",2.4316987126
"12518","S:Neurons","MDK","LRP1","T:SMC",3.720847319
"12618","S:Neurons","PLAT","LRP1","T:SMC",2.8013988885
"12717","S:Neurons","PSAP","LRP1","T:SMC",2.0738732484
"12818","S:Neurons","SERPINE2","LRP1","T:SMC",1.9743716934
"21214","S:Neurons","RARRES2","CMKLR1","T:CH",2.8105777166
"31211","S:Neurons","NCAM1","PTPRA","T:CH",2.8979885888
"6158","S:Neurons","MDK","SDC4","T:CH",3.256646719
"8928","S:Neurons","LRPAP1","SORT1","T:CH",1.6239759126
"10227","S:Neurons","LAMB1","ITGA7","T:CH",2.0081391306
"14220","S:Neurons","HBEGF","CD9","T:CH",2.9796522435
"15218","S:Neurons","HBEGF","CD82","T:CH",1.6140500835
"16219","S:Neurons","HBEGF","ERBB2","T:CH",2.0418408435
"18124","S:Neurons","L1CAM","ERBB2","T:CH",2.950183789
"23212","S:Neurons","THBS1","TNFRSF11B","T:CH",1.6346734637
"30210","S:Neurons","NCAM1","FGFR1","T:CH",3.2647059488
"34113","S:Neurons","EDIL3","ITGB5","T:CH",1.766446732
"35113","S:Neurons","COL4A1","CD47","T:CH",1.7255948639
"38211","S:Neurons","COL1A2","ITGA11","T:CH",1.7378771184
"40115","S:Neurons","COL1A2","ITGA1","T:CH",2.0589930184
"4158","S:Neurons","COL4A1","ITGA1","T:CH",2.2904693839
"4268","S:Neurons","COL6A1","ITGA1","T:CH",1.6592239524
"4448","S:Neurons","LAMB1","ITGA1","T:CH",2.5071480306
"51310","S:Neurons","SPP1","CD44","T:CH",3.7466352284
"52115","S:Neurons","VIM","CD44","T:CH",1.6447530774
"57210","S:Neurons","LAMB1","ITGA3","T:CH",2.1543792306
"67112","S:Neurons","APP","NCSTN","T:CH",2.3384905222
"68113","S:Neurons","APP","GPC1","T:CH",2.6062897622
"70210","S:Neurons","SLIT2","GPC1","T:CH",1.9060811439
"71211","S:Neurons","APP","CAV1","T:CH",2.8163971622
"7529","S:Neurons","AZGP1","ITGAV","T:CH",2.2220321607
"7829","S:Neurons","COL1A2","ITGAV","T:CH",1.6526593184
"7945","S:Neurons","COL4A1","ITGAV","T:CH",1.8641356839
"81117","S:Neurons","EDIL3","ITGAV","T:CH",1.626278532
"83210","S:Neurons","L1CAM","ITGAV","T:CH",3.167172689
"8434","S:Neurons","LAMB1","ITGAV","T:CH",2.0968143306
"86210","S:Neurons","SPP1","ITGAV","T:CH",4.1894468284
"9328","S:Neurons","L1CAM","ITGA5","T:CH",2.828156489
"9428","S:Neurons","SPP1","ITGA5","T:CH",3.8264306284
"9534","S:Neurons","ADAM15","ITGB1","T:CH",1.9771041384
"96110","S:Neurons","ADAM17","ITGB1","T:CH",2.249403795
"97113","S:Neurons","COL18A1","ITGB1","T:CH",1.7857076065
"9825","S:Neurons","COL1A1","ITGB1","T:CH",1.9179406537
"9926","S:Neurons","COL1A2","ITGB1","T:CH",2.5325398184
