"","Source","Ligand","Receptor","Target","Weight"
"423","S:Mono","TNF","TNFRSF1A","T:EC",3.0369617331
"424","S:Mono","TNF","LTBR","T:EC",2.0188263331
"425","S:Mono","TNFSF10","TNFRSF10D","T:EC",1.2928657146
"426","S:Mono","TNFSF10","TNFRSF10B","T:EC",1.2259714146
"427","S:Mono","TNFSF10","TNFRSF10A","T:EC",1.2996618146
"428","S:Mono","TIMP1","CD63","T:EC",0.5489099292
"429","S:Mono","THBS1","CD47","T:EC",1.1453720138
"430","S:Mono","THBS1","CD36","T:EC",1.5311280238
"431","S:Mono","TGFB1","TGFBR2","T:EC",2.5775880713
"432","S:Mono","TGFB1","ACVRL1","T:EC",1.9467241713
"433","S:Mono","TGFB1","TGFBR3","T:EC",1.9991187713
"434","S:Mono","TGFB1","ENG","T:EC",3.1192590713
"435","S:Mono","SEMA4A","PLXND1","T:EC",1.7940046427
"436","S:Mono","SELPLG","ESAM","T:EC",2.6824879929
"437","S:Mono","SELPLG","SELP","T:EC",1.9481607929
"438","S:Mono","SERPING1","SELP","T:EC",-1.0854554224
"439","S:Mono","VCAN","SELP","T:EC",2.3659299493
"440","S:Mono","PSEN1","NOTCH4","T:EC",1.8524411066
"441","S:Mono","PIGF","FLT1","T:EC",2.269407307
"442","S:Mono","VEGFA","FLT1","T:EC",2.9924597268
"443","S:Mono","OSM","OSMR","T:EC",1.5211784261
"444","S:Mono","OSM","LIFR","T:EC",2.2421577261
"445","S:Mono","IL1B","IL1R1","T:EC",3.973615928
"446","S:Mono","IL1RN","IL1R1","T:EC",2.3583164745
"447","S:Mono","IL1B","ADRB2","T:EC",3.539892328
"448","S:Mono","IL10","IL10RB","T:EC",1.8217532749
"449","S:Mono","HMGB1","THBD","T:EC",2.2249249382
"450","S:Mono","HLA-B","CANX","T:EC",1.4372859649
"451","S:Mono","HLA-A","APLP2","T:EC",-0.0628260738
"452","S:Mono","HBEGF","CD9","T:EC",2.3761228495
"453","S:Mono","GNAS","AVPR2","T:EC",0.6672578233
"454","S:Mono","GNAI2","F2R","T:EC",1.1909550715
"455","S:Mono","FN1","ROBO4","T:EC",0.3754883548
"456","S:Mono","FN1","PLAUR","T:EC",-1.1467428452
"457","S:Mono","PLAU","PLAUR","T:EC",0.67922188
"458","S:Mono","EBI3","IL27RA","T:EC",1.5376663412
"459","S:Mono","EBI3","IL6ST","T:EC",2.1614868412
"460","S:Mono","OSM","IL6ST","T:EC",2.2793629261
"461","S:Mono","CALR","SCARF1","T:EC",1.8980212104
"462","S:Mono","C3","IFITM1","T:EC",0.0860644134999999
"463","S:Mono","C3","CD81","T:EC",-0.2746962865
"464","S:Mono","C3","CD46","T:EC",-0.3552946065
"465","S:Mono","C1QA","CD93","T:EC",3.8822790595
"466","S:Mono","B2M","HLA-F","T:EC",1.6956390584
"467","S:Mono","CALR","HLA-F","T:EC",1.6284026104
"468","S:Mono","ARF1","PLD2","T:EC",0.9273947206
"469","S:Mono","ARF1","INSR","T:EC",1.6337587206
"470","S:Mono","NAMPT","INSR","T:EC",2.8480707998
"471","S:Mono","APP","NCSTN","T:EC",-0.2848644082
"472","S:Mono","PSEN1","NCSTN","T:EC",1.0934680566
"473","S:Mono","APP","CAV1","T:EC",0.2085802418
"474","S:Mono","BST1","CAV1","T:EC",1.3455885225
"475","S:Mono","CYR61","CAV1","T:EC",-1.9782976978
"476","S:Mono","GNAI2","CAV1","T:EC",1.8884511015
"477","S:Mono","ICAM1","CAV1","T:EC",1.5992854363
"478","S:Mono","PTGS2","CAV1","T:EC",2.3003006153
"479","S:Mono","TGFB1","CAV1","T:EC",1.9177958713
"480","S:Mono","APOE","SCARB1","T:EC",0.9165281896
"481","S:Mono","THBS1","SCARB1","T:EC",1.3814963138
"482","S:Mono","APOE","LRP5","T:EC",0.6991733896
"483","S:Mono","THBS1","LRP5","T:EC",1.4541415138
"484","S:Mono","APOD","LEPR","T:EC",-3.9238128504
"485","S:Mono","ADM","RAMP2","T:EC",4.050957639
"486","S:Mono","ADM","CALCRL","T:EC",2.184633539
"487","S:Mono","ADAM9","ITGA6","T:EC",1.9688814166
"488","S:Mono","FN1","ITGA6","T:EC",0.2936446548
"489","S:Mono","THBS1","ITGA6","T:EC",2.3576873138
"490","S:Mono","ADAM17","NOTCH1","T:EC",1.657255071
"491","S:Mono","MFNG","NOTCH1","T:EC",1.7320290281
"492","S:Mono","PSEN1","NOTCH1","T:EC",1.6705938066
"493","S:Mono","ADAM15","ITGA5","T:EC",0.9427675376
"494","S:Mono","CTGF","ITGA5","T:EC",-1.8946618555
"495","S:Mono","CYR61","ITGA5","T:EC",-2.3556113978
"496","S:Mono","FN1","ITGA5","T:EC",0.4305564548
"497","S:Mono","PLAU","ITGA5","T:EC",2.09552118
"498","S:Mono","SPP1","ITGA5","T:EC",2.1910261131
"499","S:Mono","ADAM15","ITGB1","T:EC",0.1427990376
"500","S:Mono","ADAM17","ITGB1","T:EC",0.372291771
"501","S:Mono","ADAM9","ITGB1","T:EC",0.2088247166
"502","S:Mono","CD14","ITGB1","T:EC",2.764144082
"503","S:Mono","CXCL12","ITGB1","T:EC",-1.4624155904
"504","S:Mono","F13A1","ITGB1","T:EC",1.7312652991
"505","S:Mono","FBLN1","ITGB1","T:EC",-3.4496266441
"506","S:Mono","FN1","ITGB1","T:EC",-0.9434120452
"507","S:Mono","LGALS3BP","ITGB1","T:EC",-0.6615603866
"508","S:Mono","PLAU","ITGB1","T:EC",0.73255268
"509","S:Mono","SPP1","ITGB1","T:EC",0.8690576131
"510","S:Mono","THBS1","ITGB1","T:EC",1.0346306138
"511","S:Mono","TIMP2","ITGB1","T:EC",-0.1103583641
"512","S:Mono","VCAN","ITGB1","T:EC",1.2660787493
"513","S:Mono","VEGFA","ITGB1","T:EC",0.8709273268
"514","S:Mono","VEGFA","NRP1","T:SMC",1.7249834268
"515","S:Mono","TNF","TNFRSF1A","T:SMC",2.5361125331
"516","S:Mono","TNF","LTBR","T:SMC",1.7288638631
"517","S:Mono","TNFSF12","TNFRSF12A","T:SMC",1.8251381922
"518","S:Mono","TIMP1","CD63","T:SMC",1.8888189292
"519","S:Mono","THBS1","CD47","T:SMC",1.5699771638
"520","S:Mono","THBS1","CD36","T:SMC",2.2528905138
"521","S:Mono","TGFB1","TGFBR2","T:SMC",1.4756057713
"522","S:Mono","TGFB1","ACVRL1","T:SMC",1.6364164713
"523","S:Mono","TGFB1","TGFBR3","T:SMC",1.4900167713
"524","S:Mono","TGFB1","ENG","T:SMC",1.5065339713
"525","S:Mono","SELPLG","ESAM","T:SMC",0.7646554929
"526","S:Mono","PSEN1","NOTCH3","T:SMC",1.3469480066
"527","S:Mono","PLAU","MRC2","T:SMC",1.27054238
"528","S:Mono","OSM","OSMR","T:SMC",1.7739384261
"529","S:Mono","MFNG","NOTCH2","T:SMC",1.3819576281
"530","S:Mono","PSEN1","NOTCH2","T:SMC",1.3425224066
"531","S:Mono","MFGE8","PDGFRB","T:SMC",-1.4461306697
"532","S:Mono","PDAP1","PDGFRB","T:SMC",0.6936449638
"533","S:Mono","IL1B","IL1R1","T:SMC",3.681590828
"534","S:Mono","IL1RN","IL1R1","T:SMC",2.0662913745
"535","S:Mono","IL10","IL10RB","T:SMC",1.8735132649
"536","S:Mono","HMGB1","THBD","T:SMC",-0.7643924618
"537","S:Mono","HLA-B","CANX","T:SMC",1.4553577949
"538","S:Mono","HLA-A","APLP2","T:SMC",0.5101033262
"539","S:Mono","HBEGF","CD9","T:SMC",2.2652996245
"540","S:Mono","HBEGF","CD82","T:SMC",1.8824644495
"541","S:Mono","GPI","AMFR","T:SMC",0.9652947609
"542","S:Mono","GNAS","PTGIR","T:SMC",1.6881013233
"543","S:Mono","GNAI2","F2R","T:SMC",1.4554140015
"544","S:Mono","FN1","PLAUR","T:SMC",-1.1284942452
"545","S:Mono","PLAU","PLAUR","T:SMC",0.69747048
"546","S:Mono","FN1","NT5E","T:SMC",-0.7156089452
"547","S:Mono","FN1","ITGA8","T:SMC",-0.6564288452
"548","S:Mono","FN1","SDC2","T:SMC",0.3023737548
"549","S:Mono","TGFB1","SDC2","T:SMC",2.1222994713
"550","S:Mono","FN1","CD44","T:SMC",-0.5628481302
"551","S:Mono","HBEGF","CD44","T:SMC",1.9718693645
"552","S:Mono","PKM","CD44","T:SMC",0.893678493
"553","S:Mono","SPP1","CD44","T:SMC",1.3336215281
"554","S:Mono","VCAN","CD44","T:SMC",1.8116426643
"555","S:Mono","VIM","CD44","T:SMC",-0.7014708967
"556","S:Mono","EREG","ERBB2","T:SMC",2.1585759011
"557","S:Mono","HBEGF","ERBB2","T:SMC",2.3735041495
"558","S:Mono","HLA-A","ERBB2","T:SMC",0.4541961262
"559","S:Mono","SEMA4D","ERBB2","T:SMC",1.1631907264
"560","S:Mono","EBI3","IL6ST","T:SMC",1.7071128412
"561","S:Mono","OSM","IL6ST","T:SMC",1.8249889261
"562","S:Mono","CXCL12","SDC4","T:SMC",-0.3760443904
"563","S:Mono","THBS1","SDC4","T:SMC",1.6180018138
"564","S:Mono","C3","IFITM1","T:SMC",-0.3448086565
"565","S:Mono","C3","CD81","T:SMC",-0.00207238650000002
"566","S:Mono","C3","CD46","T:SMC",-0.3223968775
"567","S:Mono","B2M","HLA-F","T:SMC",0.4806471584
"568","S:Mono","CALR","HLA-F","T:SMC",0.4134107104
"569","S:Mono","ARF1","INSR","T:SMC",0.4369571606
"570","S:Mono","NAMPT","INSR","T:SMC",1.6512692398
"571","S:Mono","APP","NGFR","T:SMC",0.4112916418
"572","S:Mono","RTN4","NGFR","T:SMC",1.4481557811
"573","S:Mono","APP","NCSTN","T:SMC",-0.0221576582
"574","S:Mono","PSEN1","NCSTN","T:SMC",1.3561748066
"575","S:Mono","APP","GPC1","T:SMC",-0.0564124682000001
"576","S:Mono","VEGFA","GPC1","T:SMC",1.4262168168
"577","S:Mono","APP","CAV1","T:SMC",-0.3634379582
"578","S:Mono","BST1","CAV1","T:SMC",0.7735703225
"579","S:Mono","CYR61","CAV1","T:SMC",-2.5503158978
"580","S:Mono","GNAI2","CAV1","T:SMC",1.3164329015
"581","S:Mono","ICAM1","CAV1","T:SMC",1.0272672363
"582","S:Mono","PTGS2","CAV1","T:SMC",1.7282824153
"583","S:Mono","TGFB1","CAV1","T:SMC",1.3457776713
"584","S:Mono","APOD","LEPR","T:SMC",-3.2875116104
"585","S:Mono","ANXA1","EGFR","T:SMC",1.3958952767
"586","S:Mono","AREG","EGFR","T:SMC",3.263668543
"587","S:Mono","DCN","EGFR","T:SMC",-2.9936893956
"588","S:Mono","EREG","EGFR","T:SMC",2.3378582011
"589","S:Mono","GNAI2","EGFR","T:SMC",1.4736499015
"590","S:Mono","HBEGF","EGFR","T:SMC",2.5547864495
"591","S:Mono","HSP90AA1","EGFR","T:SMC",1.3171012157
"592","S:Mono","ICAM1","EGFR","T:SMC",0.9544842363
"593","S:Mono","VCAN","EGFR","T:SMC",1.6645597493
"594","S:Mono","VEGFA","EGFR","T:SMC",1.6194083268
"595","S:Mono","ADM","RAMP2","T:SMC",0.439629739
"596","S:Mono","ADM","CALCRL","T:SMC",1.226813439
"597","S:Mono","ADAM9","ITGB5","T:SMC",0.9223993166
"598","S:Mono","CYR61","ITGB5","T:SMC",-2.4020052978
"599","S:Mono","PLAU","ITGB5","T:SMC",1.27112728
"600","S:Mono","ADAM15","ITGAV","T:SMC",0.2729837376
"601","S:Mono","ADAM9","ITGAV","T:SMC",1.2840094166
"602","S:Mono","CALR","ITGAV","T:SMC",0.9094811104
"603","S:Mono","CYR61","ITGAV","T:SMC",-2.3523951978
"604","S:Mono","FN1","ITGAV","T:SMC",-0.3682273452
"605","S:Mono","MFGE8","ITGAV","T:SMC",-1.3805092697
"606","S:Mono","PLAU","ITGAV","T:SMC",1.29873738
"607","S:Mono","SPP1","ITGAV","T:SMC",1.4452423131
"608","S:Mono","TGFB1","ITGAV","T:SMC",1.1736983713
"609","S:Mono","VEGFA","ITGAV","T:SMC",1.4341120268
"610","S:Mono","ADAM15","ITGA5","T:SMC",0.0139840656
"611","S:Mono","CTGF","ITGA5","T:SMC",-2.8234453275
"612","S:Mono","CYR61","ITGA5","T:SMC",-3.2843948698
"613","S:Mono","FN1","ITGA5","T:SMC",-0.4982270172
"614","S:Mono","PLAU","ITGA5","T:SMC",1.166737708
"615","S:Mono","SPP1","ITGA5","T:SMC",1.2622426411
"616","S:Mono","ADAM15","ITGB1","T:SMC",0.9596583376
"617","S:Mono","ADAM17","ITGB1","T:SMC",1.189151071
"618","S:Mono","ADAM9","ITGB1","T:SMC",1.0256840166
"619","S:Mono","CD14","ITGB1","T:SMC",3.581003382
"620","S:Mono","CXCL12","ITGB1","T:SMC",-0.6455562904
"621","S:Mono","F13A1","ITGB1","T:SMC",2.5481245991
"622","S:Mono","FBLN1","ITGB1","T:SMC",-2.6327673441
"623","S:Mono","FN1","ITGB1","T:SMC",-0.1265527452
"624","S:Mono","LGALS3BP","ITGB1","T:SMC",0.1552989134
"625","S:Mono","PLAU","ITGB1","T:SMC",1.54941198
"626","S:Mono","SPP1","ITGB1","T:SMC",1.6859169131
"627","S:Mono","THBS1","ITGB1","T:SMC",1.8514899138
"628","S:Mono","TIMP2","ITGB1","T:SMC",0.7065009359
"629","S:Mono","VCAN","ITGB1","T:SMC",2.0829380493
"630","S:Mono","VEGFA","ITGB1","T:SMC",1.6877866268
"631","S:Mono","ADAM10","EPHA3","T:SMC",1.3070609363
"632","S:Mono","ADAM10","AXL","T:SMC",1.5809250363
"633","S:Mono","GAS6","AXL","T:SMC",0.7028965326
"634","S:Mono","A2M","LRP1","T:SMC",0.7925216137
"635","S:Mono","APOE","LRP1","T:SMC",1.5819458896
"636","S:Mono","APP","LRP1","T:SMC",0.9645814418
"637","S:Mono","C3","LRP1","T:SMC",0.4909940135
"638","S:Mono","CALR","LRP1","T:SMC",2.1675798104
"639","S:Mono","CTGF","LRP1","T:SMC",-1.4343469555
"640","S:Mono","LRPAP1","LRP1","T:SMC",1.8468268296
"641","S:Mono","PLAU","LRP1","T:SMC",2.25383608
"642","S:Mono","PSAP","LRP1","T:SMC",2.2643202353
"643","S:Mono","SERPINA1","LRP1","T:SMC",3.7756835687
"644","S:Mono","THBS1","LRP1","T:SMC",2.5839140138
"645","S:Mono","VEGFA","NRP1","T:CH",0.9763562268
"646","S:Mono","TNF","TNFRSF1A","T:CH",1.9222125331
"647","S:Mono","TNF","LTBR","T:CH",1.5261474331
"648","S:Mono","TNFSF12","TNFRSF12A","T:CH",1.6213299922
"649","S:Mono","TIMP1","CD63","T:CH",1.5747610292
"650","S:Mono","THBS1","CD47","T:CH",1.5506076938
"651","S:Mono","TGFB1","TGFBR2","T:CH",0.7829560713
"652","S:Mono","TGFB1","ENG","T:CH",1.1805165713
"653","S:Mono","SEMA4D","PLXNB2","T:CH",1.2219352264
"654","S:Mono","SELPLG","ESAM","T:CH",0.9853687929
"655","S:Mono","PSEN1","NOTCH3","T:CH",1.4911767066
"656","S:Mono","PLAU","MRC2","T:CH",0.97244938
"657","S:Mono","MFNG","NOTCH2","T:CH",1.3428418281
"658","S:Mono","PSEN1","NOTCH2","T:CH",1.3034066066
"659","S:Mono","MFGE8","PDGFRB","T:CH",-1.3081758697
"660","S:Mono","PDAP1","PDGFRB","T:CH",0.8315997638
"661","S:Mono","LRPAP1","SORT1","T:CH",1.0391040296
"662","S:Mono","IL10","IL10RB","T:CH",1.7598621349
"663","S:Mono","HMGB1","THBD","T:CH",-0.9168902618
"664","S:Mono","HLA-B","CANX","T:CH",1.4734548049
"665","S:Mono","HLA-A","APLP2","T:CH",0.7674816262
"666","S:Mono","HBEGF","CD9","T:CH",3.4406458495
"667","S:Mono","HBEGF","CD82","T:CH",2.0750436895
"668","S:Mono","GPI","AMFR","T:CH",0.8819052949
"669","S:Mono","GNAS","PTGIR","T:CH",1.4862325233
"670","S:Mono","GNAI2","UNC5B","T:CH",1.7540967015
"671","S:Mono","GNAI2","F2R","T:CH",1.4147196015
"672","S:Mono","FN1","TNFRSF11B","T:CH",0.7528433548
"673","S:Mono","THBS1","TNFRSF11B","T:CH",2.8338860138
"674","S:Mono","TNFSF10","TNFRSF11B","T:CH",2.6276216146
"675","S:Mono","FN1","NT5E","T:CH",-0.6148256452
"676","S:Mono","FN1","ITGA8","T:CH",0.7606443548
"677","S:Mono","FN1","SDC2","T:CH",0.5094163548
"678","S:Mono","TGFB1","SDC2","T:CH",2.3293420713
"679","S:Mono","FN1","CD44","T:CH",-0.8467057452
"680","S:Mono","HBEGF","CD44","T:CH",1.6880117495
"681","S:Mono","PKM","CD44","T:CH",0.609820878
"682","S:Mono","SPP1","CD44","T:CH",1.0497639131
"683","S:Mono","VCAN","CD44","T:CH",1.5277850493
"684","S:Mono","VIM","CD44","T:CH",-0.9853285117
"685","S:Mono","EREG","ERBB2","T:CH",2.2879062011
"686","S:Mono","HBEGF","ERBB2","T:CH",2.5028344495
"687","S:Mono","HLA-A","ERBB2","T:CH",0.5835264262
"688","S:Mono","SEMA4D","ERBB2","T:CH",1.2925210264
"689","S:Mono","EBI3","IL6ST","T:CH",1.0373445412
"690","S:Mono","OSM","IL6ST","T:CH",1.1552206261
"691","S:Mono","CXCL12","SDC4","T:CH",-0.2583327904
"692","S:Mono","THBS1","SDC4","T:CH",1.7357134138
"693","S:Mono","C3","CD81","T:CH",-0.2825958865
"694","S:Mono","C3","CD46","T:CH",-0.2023038865
"695","S:Mono","C1QA","CSPG4","T:CH",2.5734107595
"696","S:Mono","B2M","HLA-F","T:CH",0.5282082584
"697","S:Mono","CALR","HLA-F","T:CH",0.4609718104
"698","S:Mono","ARF1","INSR","T:CH",0.2897417206
"699","S:Mono","NAMPT","INSR","T:CH",1.5040537998
"700","S:Mono","APP","NCSTN","T:CH",-0.1079095982
"701","S:Mono","PSEN1","NCSTN","T:CH",1.2704228666
"702","S:Mono","APP","GPC1","T:CH",0.1598896418
"703","S:Mono","VEGFA","GPC1","T:CH",1.6425189268
"704","S:Mono","APP","CAV1","T:CH",0.3699970418
"705","S:Mono","BST1","CAV1","T:CH",1.5070053225
"706","S:Mono","CYR61","CAV1","T:CH",-1.8168808978
"707","S:Mono","GNAI2","CAV1","T:CH",2.0498679015
"708","S:Mono","ICAM1","CAV1","T:CH",1.7607022363
"709","S:Mono","PTGS2","CAV1","T:CH",2.4617174153
"710","S:Mono","TGFB1","CAV1","T:CH",2.0792126713
"711","S:Mono","ADM","CALCRL","T:CH",1.286182174
"712","S:Mono","ADAM9","ITGB5","T:CH",1.2055108166
"713","S:Mono","CYR61","ITGB5","T:CH",-2.1188937978
"714","S:Mono","PLAU","ITGB5","T:CH",1.55423878
"715","S:Mono","ADAM9","ITGA3","T:CH",1.2469075166
"716","S:Mono","CALR","ITGA3","T:CH",1.1283792104
"717","S:Mono","FN1","ITGA3","T:CH",-0.3323292452
"718","S:Mono","PLAU","ITGA3","T:CH",1.38763548
"719","S:Mono","THBS1","ITGA3","T:CH",1.6437134138
"720","S:Mono","TIMP2","ITGA3","T:CH",0.5007244359
"721","S:Mono","ADAM15","ITGAV","T:CH",0.3203169376
"722","S:Mono","ADAM9","ITGAV","T:CH",1.3313426166
"723","S:Mono","CALR","ITGAV","T:CH",0.9568143104
"724","S:Mono","CYR61","ITGAV","T:CH",-2.3050619978
"725","S:Mono","FN1","ITGAV","T:CH",-0.3208941452
"726","S:Mono","MFGE8","ITGAV","T:CH",-1.3331760697
"727","S:Mono","PLAU","ITGAV","T:CH",1.34607058
"728","S:Mono","SPP1","ITGAV","T:CH",1.4925755131
"729","S:Mono","TGFB1","ITGAV","T:CH",1.2210315713
"730","S:Mono","VEGFA","ITGAV","T:CH",1.4814452268
"731","S:Mono","ADAM15","ITGA5","T:CH",-0.1186992624
"732","S:Mono","CTGF","ITGA5","T:CH",-2.9561286555
"733","S:Mono","CYR61","ITGA5","T:CH",-3.4170781978
"734","S:Mono","FN1","ITGA5","T:CH",-0.6309103452
"735","S:Mono","PLAU","ITGA5","T:CH",1.03405438
"736","S:Mono","SPP1","ITGA5","T:CH",1.1295593131
"737","S:Mono","ADAM15","ITGB1","T:CH",1.6201974376
"738","S:Mono","ADAM17","ITGB1","T:CH",1.849690171
"739","S:Mono","ADAM9","ITGB1","T:CH",1.6862231166
"740","S:Mono","CD14","ITGB1","T:CH",4.241542482
"741","S:Mono","CXCL12","ITGB1","T:CH",0.0149828096000001
"742","S:Mono","F13A1","ITGB1","T:CH",3.2086636991
"743","S:Mono","FBLN1","ITGB1","T:CH",-1.9722282441
"744","S:Mono","FN1","ITGB1","T:CH",0.5339863548
"745","S:Mono","LGALS3BP","ITGB1","T:CH",0.8158380134
"746","S:Mono","PLAU","ITGB1","T:CH",2.20995108
"747","S:Mono","SPP1","ITGB1","T:CH",2.3464560131
"748","S:Mono","THBS1","ITGB1","T:CH",2.5120290138
"749","S:Mono","TIMP2","ITGB1","T:CH",1.3670400359
"750","S:Mono","VCAN","ITGB1","T:CH",2.7434771493
"751","S:Mono","VEGFA","ITGB1","T:CH",2.3483257268
"752","S:Mono","ADAM10","AXL","T:CH",0.9827230363
"753","S:Mono","GAS6","AXL","T:CH",0.1046945326
"754","S:Mono","A2M","LRP1","T:CH",-0.000371986299999849
"755","S:Mono","APOE","LRP1","T:CH",0.7890522896
"756","S:Mono","APP","LRP1","T:CH",0.1716878418
"757","S:Mono","C3","LRP1","T:CH",-0.3018995865
"758","S:Mono","CALR","LRP1","T:CH",1.3746862104
"759","S:Mono","CTGF","LRP1","T:CH",-2.2272405555
"760","S:Mono","LRPAP1","LRP1","T:CH",1.0539332296
"761","S:Mono","PLAU","LRP1","T:CH",1.46094248
"762","S:Mono","PSAP","LRP1","T:CH",1.4714266353
"763","S:Mono","SERPINA1","LRP1","T:CH",2.9827899687
"764","S:Mono","THBS1","LRP1","T:CH",1.7910204138
"765","S:Mono","VEGFA","NRP1","T:FB",1.6340353268
"766","S:Mono","TNF","TNFRSF1A","T:FB",2.5890474331
"767","S:Mono","TNF","LTBR","T:FB",1.7513677331
"768","S:Mono","TNFSF12","TNFRSF12A","T:FB",1.7578364922
"769","S:Mono","TIMP1","CD63","T:FB",1.7864005292
"770","S:Mono","THBS1","CD47","T:FB",1.5714083638
"771","S:Mono","TGFB1","TGFBR2","T:FB",1.5947942713
"772","S:Mono","TGFB1","ACVRL1","T:FB",1.5759290713
"773","S:Mono","TGFB1","TGFBR3","T:FB",1.5462277713
"774","S:Mono","TGFB1","ENG","T:FB",1.6041814713
"775","S:Mono","SELPLG","ESAM","T:FB",0.7522612929
"776","S:Mono","PSEN1","NOTCH3","T:FB",1.3589376066
"777","S:Mono","PLTP","ABCA1","T:FB",1.4208769292
"778","S:Mono","PLAU","MRC2","T:FB",1.31606858
"779","S:Mono","OSM","OSMR","T:FB",1.7148691261
"780","S:Mono","OSM","LIFR","T:FB",1.4819635361
"781","S:Mono","MFGE8","PDGFRB","T:FB",-1.3946757697
"782","S:Mono","PDAP1","PDGFRB","T:FB",0.7450998638
"783","S:Mono","IL1B","IL1R1","T:FB",3.805450528
"784","S:Mono","IL1RN","IL1R1","T:FB",2.1901510745
"785","S:Mono","IL10","IL10RB","T:FB",1.9105247629
"786","S:Mono","HMGB1","THBD","T:FB",-0.6658342618
"787","S:Mono","HLA-B","CANX","T:FB",1.3320084249
"788","S:Mono","HLA-A","APLP2","T:FB",0.4824763262
"789","S:Mono","HBEGF","CD9","T:FB",1.9698187495
"790","S:Mono","GPI","AMFR","T:FB",0.9332970009
"791","S:Mono","GNAS","PTGIR","T:FB",1.5005098233
"792","S:Mono","FN1","PLAUR","T:FB",-1.1216523452
"793","S:Mono","PLAU","PLAUR","T:FB",0.70431238
"794","S:Mono","FN1","NT5E","T:FB",-0.6610639452
"795","S:Mono","FN1","SDC2","T:FB",0.2224647548
"796","S:Mono","TGFB1","SDC2","T:FB",2.0423904713
"797","S:Mono","FN1","CD44","T:FB",-0.5399606052
"798","S:Mono","HBEGF","CD44","T:FB",1.9947568895
"799","S:Mono","PKM","CD44","T:FB",0.916566018
"800","S:Mono","SPP1","CD44","T:FB",1.3565090531
"801","S:Mono","VCAN","CD44","T:FB",1.8345301893
"802","S:Mono","VIM","CD44","T:FB",-0.6785833717
"803","S:Mono","EREG","ERBB2","T:FB",2.1803177011
"804","S:Mono","HBEGF","ERBB2","T:FB",2.3952459495
"805","S:Mono","HLA-A","ERBB2","T:FB",0.4759379262
"806","S:Mono","SEMA4D","ERBB2","T:FB",1.1849325264
"807","S:Mono","EBI3","IL6ST","T:FB",1.7771414412
"808","S:Mono","OSM","IL6ST","T:FB",1.8950175261
"809","S:Mono","CXCL12","SDC4","T:FB",-0.3458263904
"810","S:Mono","THBS1","SDC4","T:FB",1.6482198138
"811","S:Mono","C3","IFITM1","T:FB",-0.2475211865
"812","S:Mono","C3","CD81","T:FB",-0.0754645865
"813","S:Mono","C3","CD46","T:FB",-0.2729893965
"814","S:Mono","ARF1","INSR","T:FB",0.4375684106
"815","S:Mono","NAMPT","INSR","T:FB",1.6518804898
"816","S:Mono","APP","NGFR","T:FB",0.6747282418
"817","S:Mono","RTN4","NGFR","T:FB",1.7115923811
"818","S:Mono","APP","NCSTN","T:FB",-0.0686476582
"819","S:Mono","PSEN1","NCSTN","T:FB",1.3096848066
"820","S:Mono","APP","CAV1","T:FB",-0.6486075582
"821","S:Mono","BST1","CAV1","T:FB",0.4884007225
"822","S:Mono","CYR61","CAV1","T:FB",-2.8354854978
"823","S:Mono","GNAI2","CAV1","T:FB",1.0312633015
"824","S:Mono","ICAM1","CAV1","T:FB",0.7420976363
"825","S:Mono","PTGS2","CAV1","T:FB",1.4431128153
"826","S:Mono","TGFB1","CAV1","T:FB",1.0606080713
"827","S:Mono","APOD","LEPR","T:FB",-3.1735722104
"828","S:Mono","ANXA1","EGFR","T:FB",1.4664696767
"829","S:Mono","AREG","EGFR","T:FB",3.334242943
"830","S:Mono","DCN","EGFR","T:FB",-2.9231149956
"831","S:Mono","EREG","EGFR","T:FB",2.4084326011
"832","S:Mono","GNAI2","EGFR","T:FB",1.5442243015
"833","S:Mono","HBEGF","EGFR","T:FB",2.6253608495
"834","S:Mono","HSP90AA1","EGFR","T:FB",1.3876756157
"835","S:Mono","ICAM1","EGFR","T:FB",1.0250586363
"836","S:Mono","VCAN","EGFR","T:FB",1.7351341493
"837","S:Mono","VEGFA","EGFR","T:FB",1.6899827268
"838","S:Mono","ADM","RAMP2","T:FB",0.586994339
"839","S:Mono","ADM","CALCRL","T:FB",1.2904189264
"840","S:Mono","ADAM9","ITGB5","T:FB",0.9723154166
"841","S:Mono","CYR61","ITGB5","T:FB",-2.3520891978
"842","S:Mono","PLAU","ITGB5","T:FB",1.32104338
"843","S:Mono","ADAM15","ITGAV","T:FB",0.2997228376
"844","S:Mono","ADAM9","ITGAV","T:FB",1.3107485166
"845","S:Mono","CALR","ITGAV","T:FB",0.9362202104
"846","S:Mono","CYR61","ITGAV","T:FB",-2.3256560978
"847","S:Mono","FN1","ITGAV","T:FB",-0.3414882452
"848","S:Mono","MFGE8","ITGAV","T:FB",-1.3537701697
"849","S:Mono","PLAU","ITGAV","T:FB",1.32547648
"850","S:Mono","SPP1","ITGAV","T:FB",1.4719814131
"851","S:Mono","TGFB1","ITGAV","T:FB",1.2004374713
"852","S:Mono","VEGFA","ITGAV","T:FB",1.4608511268
"853","S:Mono","ADAM15","ITGA5","T:FB",-0.0517315624
"854","S:Mono","CTGF","ITGA5","T:FB",-2.8891609555
"855","S:Mono","CYR61","ITGA5","T:FB",-3.3501104978
"856","S:Mono","FN1","ITGA5","T:FB",-0.5639426452
"857","S:Mono","PLAU","ITGA5","T:FB",1.10102208
